Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.A. Mineral Industry,Greenhouse gas,Units,0.666780365,0.680664295,0.575987475,0.740046235,0.73713309,0.68531447,0.813312405,0.894874975,0.922592765,0.883128485,0.880222625,0.858053385,0.97244659,1.09867887,1.321932655,1.45115247,1.49475298,1.580184065,1.624165685,1.56856787,1.996315935,2.308812848,2.761043975,3.032918859,3.422373463,3.856881995,4.552011512,5.423171656,6.2318711,6.785534076,8.36696206,9.594623599,12.07425977,13.34721576,13.73949856,16.37008428,17.49807596,19.82652605,20.23972668,23.6446493,25.12344401,25.29688888,23.33410592,22.90635033,24.39457306,27.03497617,32.11808584,35.11847519,37.89061224,40.49600816,41.02292607,45.87665853,50.00499112,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.B. Chemical Industry,Carbon dioxide,Units,,,,,,,,0.023205,0.023205,0.023205,0.023205,0.019737917,0.019737917,0.015876848,0.020368296,0.017767984,0.087127984,0.085315645,0.080666602,0.083188117,0.07730129,0.060188952,0.084807013,0.096353226,0.100271266,0.097513359,0.093809885,0.090579194,0.060728584,0.066026613,0.079265933,0.099297213,0.109131711,0.150339015,0.414754219,0.933880426,0.295816633,0.406314533,0.765,0.765,0.765,0.765,2.1165,2.55,2.805,2.805,2.4735,2.805,2.805,2.9325,2.55,2.6775,3.06,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.B. Chemical Industry,Greenhouse gas,Units,,,,,,,,0.023205,0.023205,0.023205,0.023205,0.019737917,0.019737917,0.015876848,0.020368296,0.017767984,0.087127984,0.085315645,0.080666602,0.083188117,0.07730129,0.060188952,0.084807013,0.096353226,0.100271266,0.097513359,0.093809885,0.090579194,0.060728584,0.066026613,0.079265933,0.099297213,0.109131711,0.150339015,0.414754219,0.933880426,0.295816633,0.406314533,0.765,0.765,0.765,0.765,2.1165,2.55,2.805,2.805,2.4735,2.805,2.805,2.9325,2.55,2.6775,3.06,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Carbon dioxide,Units,0.0001574,0.0001574,0.0001574,0.0001574,,0.001519201,0.006391599,0.003195799,0.016372255,0.009912647,0.010668665,0.010973009,0.010748249,0.004548799,0.004548799,0.004548799,0.004724799,0.004928799,0.016968799,0.018891401,0.022148799,0.026947401,0.018532543,0.020018201,0.022381811,0.013571599,0.012452,0.01256,0.01224,0.01232,0.01224,0.01276,0.01636,0.02176,0.02756,0.0356,0.07476,0.08096,0.09,0.108,0.17256,0.196,0.21192,0.21896,0.286503,0.310585,0.50037266,0.734272,0.990144,1.118016,1.2736,1.473216,1.280227712,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Greenhouse gas,Units,0.0001574,0.0001574,0.0001574,0.0001574,,0.001519201,0.006391599,0.003195799,0.016372255,0.009912647,0.010668665,0.010973009,0.010748249,0.004548799,0.004548799,0.004548799,0.004724799,0.005074749,0.017124409,0.019068851,0.022274799,0.027031408,0.01860606,0.020114817,0.022381811,0.013571599,0.012452,0.01256,0.01224,0.01232,0.01224,0.01276,0.01636,0.02176,0.02756,0.0356,0.07476,0.08096,0.09,0.108,0.17256,0.196,0.21192,0.21896,0.286503,0.310585,0.50037266,0.734272,0.990144,1.118016,1.2736,1.473216,1.280227712,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Methane,Units,,,,,,,,,,,,,,,,,,0.00014595,0.00015561,0.00017745,0.000126,8.4e-05,7.35e-05,9.66e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Carbon dioxide,Units,0.087882467,0.08998415,0.092118808,0.094225465,0.096341298,0.098446562,0.100581103,0.10272765,0.104957776,0.107232219,0.109666275,0.112354298,0.115061229,0.117694457,0.120528812,0.123397698,0.126279023,0.129160943,0.132160208,0.135130086,0.138068746,0.116531767,0.141974018,0.144478409,0.146863291,0.153316073,0.163760009,0.131824152,0.131322794,0.132928777,0.140009581,0.164974003,0.160343244,0.152590041,0.158662057,0.290132,0.277199893,0.291645322,0.23868155,0.358629369,0.332182749,0.54299105,0.591942517,0.797379227,0.996798215,0.400309301,0.27276101,0.264601895,0.274279196,0.299905861,0.321939363,0.282980718,0.273741049,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Greenhouse gas,Units,0.08797449,0.09007846,0.092215373,0.094324267,0.096442341,0.098549868,0.100686696,0.102835557,0.105068048,0.107344939,0.109781545,0.112472229,0.115181924,0.117818005,0.120655277,0.123527123,0.126411437,0.129296371,0.132298673,0.135271612,0.13821335,0.11667947,0.142124814,0.144632237,0.147020012,0.153475495,0.163921919,0.131988353,0.131489114,0.133097087,0.140179786,0.16514602,0.160516992,0.152765466,0.158839136,0.290310735,0.277380294,0.291827408,0.238865371,0.358815008,0.332370311,0.543180655,0.592134275,0.797573202,0.99699441,0.400507673,0.272961497,0.264804442,0.274483757,0.300112411,0.322147886,0.2831912,0.273953462,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Nitrous oxide,Units,9.2e-05,9.43e-05,9.66e-05,9.88e-05,0.000101043,0.000103306,0.000105593,0.000107907,0.000110272,0.00011272,0.00011527,0.000117931,0.000120695,0.000123548,0.000126465,0.000129425,0.000132414,0.000135428,0.000138465,0.000141526,0.000144604,0.000147702,0.000150796,0.000153828,0.000156721,0.000159422,0.00016191,0.000164201,0.00016632,0.00016831,0.000170205,0.000172017,0.000173748,0.000175425,0.000177079,0.000178735,0.000180401,0.000182086,0.000183821,0.000185639,0.000187562,0.000189606,0.000191758,0.000193975,0.000196195,0.000198372,0.000200486,0.000202546,0.000204561,0.00020655,0.000208524,0.000210482,0.000212413,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.E. Electronics Industry,Fluorinated gases,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002056027,0.008355675,0.023812822,0.19431682,0.652778457,0.715416821,0.945951487,1.176486153,1.488090497,1.882226426,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.E. Electronics Industry,Greenhouse gas,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002056027,0.008355675,0.023812822,0.19431682,0.652778457,0.715416821,0.945951487,1.176486153,1.488090497,1.882226426,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.F. Product Uses as Substitutes for ODS,Fluorinated gases,Units,,,,,,,,,,,,,,,,,,,,,0.001600221,0.010418373,0.01647971,0.026599833,0.062586695,0.107478851,0.168606283,0.232685193,0.316669318,0.461795551,0.838228461,1.148318983,1.445910472,1.786109309,2.129989181,2.544045242,2.684268982,2.741737178,2.851194914,2.94733652,2.92999953,2.950216097,3.008330575,3.091939459,3.370249551,3.724356757,4.249064732,4.766608393,5.400006798,5.958556811,6.517106825,7.143055272,7.832066349,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.F. Product Uses as Substitutes for ODS,Greenhouse gas,Units,,,,,,,,,,,,,,,,,,,,,0.001600221,0.010418373,0.01647971,0.026599833,0.062586695,0.107478851,0.168606283,0.232685193,0.316669318,0.461795551,0.838228461,1.148318983,1.445910472,1.786109309,2.129989181,2.544045242,2.684268982,2.741737178,2.851194914,2.94733652,2.92999953,2.950216097,3.008330575,3.091939459,3.370249551,3.724356757,4.249064732,4.766608393,5.400006798,5.958556811,6.517106825,7.143055272,7.832066349,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",3. Agriculture,Carbon dioxide,Units,0.224714256,0.224714256,0.224714256,0.224714256,0.204285689,0.370857091,0.445499935,0.51857135,0.403857088,0.312714259,0.292285689,0.391128531,0.49672852,0.751666591,0.699966601,0.670423731,0.79435705,0.671366593,0.853180848,0.842180849,0.90807609,1.049033177,0.957314158,0.941180807,1.472428356,1.262590283,1.56330929,1.417533126,1.979475926,1.965542602,2.182714004,1.881523586,2.286847366,2.200209254,2.501033052,2.134785521,1.965437926,2.151809376,1.77571414,2.388571258,2.236666481,2.399047431,2.698142664,2.905256893,2.729518846,3.409056859,3.140028313,3.312937825,3.337190206,2.895199753,2.240857031,2.051719923,1.959416986,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",3. Agriculture,Greenhouse gas,Units,63.88089483,62.90294275,64.33086844,65.43882995,65.76156971,61.91518259,65.92793968,67.95538191,66.64160967,65.64463273,66.28493695,66.91653644,67.78393149,67.66261338,68.17452116,68.56193912,68.58451899,67.02281036,68.70426893,69.89450216,70.07290729,72.55568921,73.23254956,73.83960632,75.96791678,76.3083918,79.07718362,78.76910234,82.08004509,83.91772966,84.3300472,82.07088512,84.93732321,86.7141372,89.38542682,89.0255411,91.06159793,91.5741661,91.61409863,93.39091531,93.34323709,94.10721912,94.97686013,96.84040604,95.70575114,99.2271212,97.69877149,98.04901919,97.31444019,93.89253266,90.49283548,88.84993404,88.378875,,,,,,,,
