Unnamed: 0,DATE,STATION,TMAX,TMIN,TAVG,PRCP,YEAR,MONTH,SEASON,ISOUTLIER,ISOUTLIER_MAX,ISOUTLIER_MIN
20265,2016-05-25,VMM00048808,25.5,21.1,23.3,9.14,2016,5,Summer,False,True,False
20266,2016-05-26,VMM00048808,27.9,23.3,25.6,36.32,2016,5,Summer,False,False,False
20267,2016-05-27,VMM00048808,30.6,25.0,27.8,3.05,2016,5,Summer,False,False,False
20269,2016-05-29,VMM00048808,34.4,17.800000000000004,26.1,19.05,2016,5,Summer,False,False,True
20270,2016-05-30,VMM00048808,30.1,23.3,26.7,0.51,2016,5,Summer,False,False,False
20272,2016-06-01,VMM00048808,37.3,23.9,30.6,3.05,2016,6,Summer,False,False,False
20274,2016-06-03,VMM00048808,35.6,25.6,30.6,0.0,2016,6,Summer,False,False,False
20277,2016-06-06,VMM00048808,36.1,24.4,28.9,0.0,2016,6,Summer,False,False,False
20278,2016-06-07,VMM00048808,35.6,22.2,28.9,0.0,2016,6,Summer,False,False,False
20279,2016-06-08,VMM00048808,32.2,24.4,28.3,16.51,2016,6,Summer,False,False,False
20280,2016-06-09,VMM00048808,32.8,25.0,28.9,0.0,2016,6,Summer,False,False,False
20281,2016-06-10,VMM00048808,32.8,25.0,28.9,1.78,2016,6,Summer,False,False,False
20282,2016-06-11,VMM00048808,33.9,26.1,30.0,0.0,2016,6,Summer,False,False,False
20284,2016-06-13,VMM00048808,35.6,25.0,29.4,0.51,2016,6,Summer,False,False,False
20285,2016-06-14,VMM00048808,36.6,25.6,31.1,0.0,2016,6,Summer,False,False,False
20288,2016-06-17,VMM00048808,31.6,22.8,27.2,0.0,2016,6,Summer,False,False,False
20289,2016-06-18,VMM00048808,31.6,25.0,28.3,13.46,2016,6,Summer,False,False,False
20290,2016-06-19,VMM00048808,32.2,24.4,28.3,0.0,2016,6,Summer,False,False,False
20291,2016-06-20,VMM00048808,33.9,26.1,28.3,0.0,2016,6,Summer,False,False,False
20293,2016-06-22,VMM00048808,34.4,24.4,29.4,0.0,2016,6,Summer,False,False,False
20294,2016-06-23,VMM00048808,36.7,24.4,29.4,0.0,2016,6,Summer,False,False,False
20295,2016-06-24,VMM00048808,36.7,25.0,30.6,0.0,2016,6,Summer,False,False,False
20296,2016-06-25,VMM00048808,36.7,25.0,30.0,0.0,2016,6,Summer,False,False,False
20297,2016-06-26,VMM00048808,37.2,24.4,30.6,1.78,2016,6,Summer,False,False,False
20298,2016-06-27,VMM00048808,35.0,25.0,30.0,0.0,2016,6,Summer,False,False,False
20299,2016-06-28,VMM00048808,36.2,25.0,30.6,0.0,2016,6,Summer,False,False,False
20300,2016-06-29,VMM00048808,35.6,25.6,30.6,0.0,2016,6,Summer,False,False,False
20301,2016-06-30,VMM00048808,27.8,25.6,26.7,23.11,2016,6,Summer,False,False,False
20302,2016-07-01,VMM00048808,30.0,25.6,27.8,3.3,2016,7,Summer,False,False,False
20303,2016-07-02,VMM00048808,30.0,25.6,27.8,1.02,2016,7,Summer,False,False,False
20305,2016-07-04,VMM00048808,35.0,25.6,28.9,1.02,2016,7,Summer,False,False,False
20307,2016-07-06,VMM00048808,32.2,24.4,27.2,13.21,2016,7,Summer,False,False,False
20308,2016-07-07,VMM00048808,33.9,19.5,26.7,1.78,2016,7,Summer,False,False,True
20309,2016-07-08,VMM00048808,35.6,24.4,28.9,0.0,2016,7,Summer,False,False,False
20310,2016-07-09,VMM00048808,36.8,24.4,30.6,0.0,2016,7,Summer,False,False,False
20311,2016-07-10,VMM00048808,38.3,26.1,31.1,0.0,2016,7,Summer,False,False,False
20312,2016-07-11,VMM00048808,37.2,22.8,30.0,0.0,2016,7,Summer,False,False,False
20314,2016-07-13,VMM00048808,32.2,24.4,28.3,0.0,2016,7,Summer,False,False,False
20315,2016-07-14,VMM00048808,30.5,26.1,28.3,1.27,2016,7,Summer,False,False,False
20317,2016-07-16,VMM00048808,36.8,24.4,30.6,0.25,2016,7,Summer,False,False,False
20318,2016-07-17,VMM00048808,34.5,26.7,30.6,0.0,2016,7,Summer,False,False,False
20319,2016-07-18,VMM00048808,33.9,26.1,30.0,8.38,2016,7,Summer,False,False,False
20320,2016-07-19,VMM00048808,34.0,27.2,30.6,0.0,2016,7,Summer,False,False,False
20323,2016-07-22,VMM00048808,33.9,22.8,28.3,1.52,2016,7,Summer,False,False,False
20324,2016-07-23,VMM00048808,36.1,25.6,30.0,0.0,2016,7,Summer,False,False,False
20326,2016-07-25,VMM00048808,36.1,23.9,30.0,0.0,2016,7,Summer,False,False,False
20327,2016-07-26,VMM00048808,36.8,24.4,30.6,0.0,2016,7,Summer,False,False,False
20330,2016-07-29,VMM00048808,29.5,23.9,26.7,2.29,2016,7,Summer,False,False,False
20331,2016-07-30,VMM00048808,33.9,23.9,28.9,0.0,2016,7,Summer,False,False,False
20332,2016-07-31,VMM00048808,34.9,23.9,29.4,0.0,2016,7,Summer,False,False,False
20333,2016-08-01,VMM00048808,34.9,23.9,29.4,0.76,2016,8,Autumn,False,False,False
20334,2016-08-02,VMM00048808,36.1,23.9,30.0,0.0,2016,8,Autumn,False,False,False
20336,2016-08-04,VMM00048808,29.0,24.4,26.7,32.51,2016,8,Autumn,False,False,False
20338,2016-08-06,VMM00048808,33.9,23.9,28.9,0.0,2016,8,Autumn,False,False,False
20340,2016-08-08,VMM00048808,34.5,23.3,28.9,0.0,2016,8,Autumn,False,False,False
20341,2016-08-09,VMM00048808,36.7,21.099999999999994,28.9,2.79,2016,8,Autumn,False,False,False
20342,2016-08-10,VMM00048808,31.1,23.3,27.2,84.84,2016,8,Autumn,False,False,False
20343,2016-08-11,VMM00048808,29.4,25.0,27.2,6.1,2016,8,Autumn,False,False,False
20344,2016-08-12,VMM00048808,31.7,20.500000000000004,26.1,9.4,2016,8,Autumn,False,False,False
20345,2016-08-13,VMM00048808,25.6,24.4,25.0,84.58,2016,8,Autumn,False,False,False
20347,2016-08-15,VMM00048808,30.1,23.3,26.7,16.76,2016,8,Autumn,False,False,False
20348,2016-08-16,VMM00048808,29.0,24.4,26.7,5.33,2016,8,Autumn,False,False,False
20349,2016-08-17,VMM00048808,33.8,25.0,29.4,0.0,2016,8,Autumn,False,False,False
20352,2016-08-20,VMM00048808,31.700000000000003,23.9,27.8,8.89,2016,8,Autumn,False,False,False
20353,2016-08-21,VMM00048808,30.6,25.0,27.8,0.25,2016,8,Autumn,False,False,False
20354,2016-08-22,VMM00048808,27.300000000000004,23.9,25.6,45.97,2016,8,Autumn,False,False,False
20355,2016-08-23,VMM00048808,30.0,24.4,27.2,0.0,2016,8,Autumn,False,False,False
20357,2016-08-25,VMM00048808,34.9,23.9,29.4,0.0,2016,8,Autumn,False,False,False
20359,2016-08-27,VMM00048808,30.0,24.4,27.2,0.51,2016,8,Autumn,False,False,False
20361,2016-08-29,VMM00048808,30.6,22.8,26.7,0.0,2016,8,Autumn,False,False,False
20362,2016-08-30,VMM00048808,31.6,22.8,27.2,0.0,2016,8,Autumn,False,False,False
20363,2016-08-31,VMM00048808,33.9,23.9,28.9,0.0,2016,8,Autumn,False,False,False
20365,2016-09-02,VMM00048808,33.4,24.4,28.9,0.0,2016,9,Autumn,False,False,False
20366,2016-09-03,VMM00048808,32.2,24.4,28.3,0.0,2016,9,Autumn,False,False,False
20368,2016-09-05,VMM00048808,35.5,23.3,29.4,0.0,2016,9,Autumn,False,False,False
20369,2016-09-06,VMM00048808,31.7,21.7,26.7,7.87,2016,9,Autumn,False,False,False
20371,2016-09-08,VMM00048808,33.3,24.4,27.2,25.4,2016,9,Autumn,False,False,False
20372,2016-09-09,VMM00048808,33.9,25.0,28.3,12.95,2016,9,Autumn,False,False,False
20375,2016-09-12,VMM00048808,30.6,22.2,25.0,0.0,2016,9,Autumn,False,False,False
20376,2016-09-13,VMM00048808,30.1,23.3,26.7,0.0,2016,9,Autumn,False,False,False
20377,2016-09-14,VMM00048808,32.7,23.9,28.3,0.0,2016,9,Autumn,False,False,False
20378,2016-09-15,VMM00048808,33.9,21.700000000000003,27.8,0.0,2016,9,Autumn,False,False,False
20379,2016-09-16,VMM00048808,33.9,22.2,27.8,0.0,2016,9,Autumn,False,False,False
20380,2016-09-17,VMM00048808,32.2,21.2,26.7,0.0,2016,9,Autumn,False,False,False
20381,2016-09-18,VMM00048808,32.2,23.9,27.2,0.0,2016,9,Autumn,False,False,False
20384,2016-09-21,VMM00048808,32.2,20.6,25.0,0.0,2016,9,Autumn,False,False,False
20385,2016-09-22,VMM00048808,29.4,20.6,25.0,0.0,2016,9,Autumn,False,False,False
20386,2016-09-23,VMM00048808,32.8,20.6,26.7,0.0,2016,9,Autumn,False,False,False
20387,2016-09-24,VMM00048808,28.300000000000004,23.9,26.1,0.0,2016,9,Autumn,False,False,False
20388,2016-09-25,VMM00048808,32.2,23.3,27.2,5.08,2016,9,Autumn,False,False,False
20389,2016-09-26,VMM00048808,34.4,23.3,27.2,0.0,2016,9,Autumn,False,False,False
20390,2016-09-27,VMM00048808,36.7,23.3,28.3,0.0,2016,9,Autumn,False,False,False
20392,2016-09-29,VMM00048808,32.2,22.2,27.2,0.0,2016,9,Autumn,False,False,False
20395,2016-10-02,VMM00048808,31.1,20.0,25.0,0.0,2016,10,Autumn,False,False,False
20396,2016-10-03,VMM00048808,31.1,21.1,26.1,0.0,2016,10,Autumn,False,False,False
20397,2016-10-04,VMM00048808,33.3,21.1,27.2,0.0,2016,10,Autumn,False,False,False
20400,2016-10-07,VMM00048808,30.6,19.4,25.0,0.0,2016,10,Autumn,False,False,False
20401,2016-10-08,VMM00048808,31.800000000000004,19.4,25.6,0.0,2016,10,Autumn,False,False,False
20402,2016-10-09,VMM00048808,30.1,23.3,26.7,0.0,2016,10,Autumn,False,False,False
20407,2016-10-14,VMM00048808,30.1,21.1,25.6,0.0,2016,10,Autumn,False,False,False
20408,2016-10-15,VMM00048808,27.1,21.7,24.4,0.0,2016,10,Autumn,False,False,False
20409,2016-10-16,VMM00048808,33.9,18.300000000000004,26.1,0.0,2016,10,Autumn,False,False,False
20410,2016-10-17,VMM00048808,33.4,20.0,26.7,0.0,2016,10,Autumn,False,False,False
20411,2016-10-18,VMM00048808,33.8,20.6,27.2,0.0,2016,10,Autumn,False,False,False
20412,2016-10-19,VMM00048808,26.7,21.1,21.7,24.64,2016,10,Autumn,True,False,False
20414,2016-10-21,VMM00048808,31.6,20.6,26.1,0.0,2016,10,Autumn,False,False,False
20416,2016-10-23,VMM00048808,31.1,22.2,25.6,0.0,2016,10,Autumn,False,False,False
20417,2016-10-24,VMM00048808,29.000000000000004,22.2,25.6,0.0,2016,10,Autumn,False,False,False
20418,2016-10-25,VMM00048808,27.2,22.8,25.0,2.79,2016,10,Autumn,False,False,False
20420,2016-10-27,VMM00048808,30.000000000000004,22.2,26.1,0.0,2016,10,Autumn,False,False,False
20421,2016-10-28,VMM00048808,29.500000000000004,21.7,25.6,0.0,2016,10,Autumn,False,False,False
20423,2016-10-30,VMM00048808,22.8,17.2,20.0,0.0,2016,10,Autumn,True,True,False
20424,2016-10-31,VMM00048808,20.5,18.3,19.4,4.32,2016,10,Autumn,True,True,False
20425,2016-11-01,VMM00048808,23.3,18.3,20.6,0.0,2016,11,Winter,False,False,False
20426,2016-11-02,VMM00048808,24.4,17.8,21.1,0.0,2016,11,Winter,False,False,False
20428,2016-11-04,VMM00048808,27.200000000000003,15.0,21.1,0.0,2016,11,Winter,False,False,False
20429,2016-11-05,VMM00048808,28.8,15.6,22.2,0.0,2016,11,Winter,False,False,False
20430,2016-11-06,VMM00048808,26.7,21.1,23.9,0.0,2016,11,Winter,False,False,False
20431,2016-11-07,VMM00048808,27.7,21.1,24.4,0.25,2016,11,Winter,False,False,False
20432,2016-11-08,VMM00048808,23.9,10.5,17.2,14.73,2016,11,Winter,False,False,False
20435,2016-11-11,VMM00048808,23.8,12.8,18.3,0.0,2016,11,Winter,False,False,False
20436,2016-11-12,VMM00048808,24.4,15.6,20.0,0.0,2016,11,Winter,False,False,False
20437,2016-11-13,VMM00048808,24.4,19.4,22.8,0.0,2016,11,Winter,False,False,False
20438,2016-11-14,VMM00048808,26.1,22.2,23.9,0.0,2016,11,Winter,False,False,False
20439,2016-11-15,VMM00048808,27.1,21.7,24.4,1.52,2016,11,Winter,False,False,False
20440,2016-11-16,VMM00048808,31.1,16.699999999999996,23.9,0.0,2016,11,Winter,False,False,False
20442,2016-11-18,VMM00048808,26.6,17.8,22.2,0.0,2016,11,Winter,False,False,False
20443,2016-11-19,VMM00048808,27.3,18.3,22.8,0.0,2016,11,Winter,False,False,False
20444,2016-11-20,VMM00048808,27.700000000000003,18.9,23.3,0.0,2016,11,Winter,False,False,False
20445,2016-11-21,VMM00048808,28.9,18.9,23.9,0.0,2016,11,Winter,False,False,False
20446,2016-11-22,VMM00048808,31.1,20.0,24.4,0.0,2016,11,Winter,False,False,False
20447,2016-11-23,VMM00048808,27.2,14.000000000000004,20.6,0.0,2016,11,Winter,False,False,False
20449,2016-11-25,VMM00048808,15.5,13.3,14.4,0.0,2016,11,Winter,False,False,False
20451,2016-11-27,VMM00048808,21.7,8.3,15.0,0.0,2016,11,Winter,False,False,False
20453,2016-11-29,VMM00048808,20.6,9.4,15.0,0.0,2016,11,Winter,False,False,False
20454,2016-11-30,VMM00048808,18.300000000000004,13.9,16.1,0.0,2016,11,Winter,False,False,False
20455,2016-12-01,VMM00048808,21.2,12.2,16.7,0.0,2016,12,Winter,False,False,False
20456,2016-12-02,VMM00048808,25.0,11.7,18.3,0.0,2016,12,Winter,False,False,False
20457,2016-12-03,VMM00048808,22.2,11.1,17.2,0.0,2016,12,Winter,False,False,False
20458,2016-12-04,VMM00048808,24.4,15.6,20.0,0.0,2016,12,Winter,False,False,False
20459,2016-12-05,VMM00048808,21.6,15.0,18.3,0.0,2016,12,Winter,False,False,False
20460,2016-12-06,VMM00048808,27.2,7.199999999999999,17.2,0.0,2016,12,Winter,False,False,False
20461,2016-12-09,VMM00048808,22.8,10.6,16.7,0.0,2016,12,Winter,False,False,False
20462,2016-12-13,VMM00048808,25.6,15.6,20.6,4.83,2016,12,Winter,False,False,False
20463,2016-12-14,VMM00048808,19.4,14.0,16.7,2.54,2016,12,Winter,False,False,False
20464,2016-12-15,VMM00048808,18.3,13.3,15.6,0.76,2016,12,Winter,False,False,False
20465,2016-12-16,VMM00048808,20.0,10.0,15.0,0.0,2016,12,Winter,False,False,False
20466,2016-12-17,VMM00048808,23.3,8.9,16.1,0.0,2016,12,Winter,False,False,False
20467,2016-12-18,VMM00048808,19.4,11.7,16.7,0.0,2016,12,Winter,False,False,False
20468,2016-12-19,VMM00048808,21.7,16.1,18.3,0.0,2016,12,Winter,False,False,False
20469,2016-12-20,VMM00048808,25.000000000000004,17.2,21.1,0.0,2016,12,Winter,False,False,False
20470,2016-12-21,VMM00048808,27.3,18.3,22.8,0.0,2016,12,Winter,False,False,False
20472,2016-12-23,VMM00048808,23.2,15.6,19.4,0.0,2016,12,Winter,False,False,False
20473,2016-12-24,VMM00048808,25.6,15.6,20.6,0.0,2016,12,Winter,False,False,False
20474,2016-12-25,VMM00048808,27.2,17.2,22.2,0.0,2016,12,Winter,False,False,False
20476,2016-12-27,VMM00048808,18.3,9.5,13.9,0.0,2016,12,Winter,False,False,False
20477,2016-12-28,VMM00048808,18.9,6.7,12.8,0.0,2016,12,Winter,False,False,False
20478,2016-12-29,VMM00048808,18.4,7.2,12.8,0.0,2016,12,Winter,False,False,False
20479,2016-12-30,VMM00048808,22.1,6.7,14.4,0.0,2016,12,Winter,False,False,False
20480,2016-12-31,VMM00048808,25.000000000000004,7.2,16.1,0.0,2016,12,Winter,False,False,False
20481,2017-01-01,VMM00048808,16.2,15.0,15.6,9.91,2017,1,Winter,False,False,False
20482,2017-01-02,VMM00048808,21.6,15.0,18.3,1.52,2017,1,Winter,False,False,False
20483,2017-01-03,VMM00048808,22.8,17.2,20.0,0.0,2017,1,Winter,False,False,False
20484,2017-01-04,VMM00048808,24.4,17.8,21.1,0.0,2017,1,Winter,False,False,False
20486,2017-01-06,VMM00048808,21.1,16.7,18.9,0.51,2017,1,Winter,False,False,False
20488,2017-01-10,VMM00048808,18.4,17.2,17.8,9.14,2017,1,Winter,False,False,False
20489,2017-01-11,VMM00048808,18.3,15.099999999999998,16.7,99.06,2017,1,Winter,False,False,False
20490,2017-01-12,VMM00048808,14.4,8.999999999999998,11.7,48.77,2017,1,Winter,False,False,False
20491,2017-01-13,VMM00048808,16.6,10.0,13.3,0.0,2017,1,Winter,False,False,False
20492,2017-01-14,VMM00048808,14.900000000000002,11.7,13.3,0.0,2017,1,Winter,False,False,False
20494,2017-01-16,VMM00048808,14.400000000000002,12.2,13.3,0.0,2017,1,Winter,False,False,False
20495,2017-01-17,VMM00048808,15.6,12.2,13.9,0.25,2017,1,Winter,False,False,False
20496,2017-01-18,VMM00048808,17.8,12.2,15.0,0.51,2017,1,Winter,False,False,False
20499,2017-01-21,VMM00048808,15.6,12.2,13.9,0.0,2017,1,Winter,False,False,False
20500,2017-01-22,VMM00048808,20.000000000000004,12.2,16.1,0.0,2017,1,Winter,False,False,False
20502,2017-01-24,VMM00048808,23.300000000000004,8.9,16.1,0.0,2017,1,Winter,False,False,False
20503,2017-01-25,VMM00048808,22.200000000000003,14.4,18.3,0.0,2017,1,Winter,False,False,False
20504,2017-01-26,VMM00048808,20.0,15.6,17.8,0.0,2017,1,Winter,False,False,False
20505,2017-01-27,VMM00048808,21.0,15.6,18.3,0.0,2017,1,Winter,False,False,False
20507,2017-01-29,VMM00048808,26.800000000000004,14.4,20.6,0.0,2017,1,Winter,False,False,False
20508,2017-01-30,VMM00048808,23.2,15.6,19.4,0.0,2017,1,Winter,False,False,False
20509,2017-01-31,VMM00048808,23.9,12.700000000000005,18.3,0.0,2017,1,Winter,False,False,False
20510,2017-02-01,VMM00048808,22.700000000000003,13.9,18.3,0.0,2017,2,Spring,False,False,False
20512,2017-02-03,VMM00048808,22.2,15.6,18.9,0.0,2017,2,Spring,False,False,False
20513,2017-02-04,VMM00048808,27.2,16.1,20.0,3.81,2017,2,Spring,False,False,False
20514,2017-02-05,VMM00048808,21.7,16.1,18.9,0.0,2017,2,Spring,False,False,False
20515,2017-02-06,VMM00048808,22.2,15.6,18.9,0.0,2017,2,Spring,False,False,False
20516,2017-02-07,VMM00048808,22.8,17.2,20.0,0.0,2017,2,Spring,False,False,False
20517,2017-02-08,VMM00048808,23.3,10.099999999999998,16.7,1.27,2017,2,Spring,False,False,False
20518,2017-02-09,VMM00048808,17.8,11.0,14.4,0.0,2017,2,Spring,False,False,False
20519,2017-02-10,VMM00048808,16.700000000000003,11.1,13.9,0.0,2017,2,Spring,False,False,False
20520,2017-02-11,VMM00048808,15.500000000000002,11.1,13.3,0.0,2017,2,Spring,False,False,False
20521,2017-02-12,VMM00048808,20.0,6.600000000000001,13.3,0.0,2017,2,Spring,False,False,False
20522,2017-02-13,VMM00048808,21.1,8.9,15.0,0.0,2017,2,Spring,False,False,False
20523,2017-02-14,VMM00048808,23.9,8.3,16.1,0.0,2017,2,Spring,False,False,False
20524,2017-02-15,VMM00048808,22.2,12.2,17.2,0.0,2017,2,Spring,False,False,False
20525,2017-02-16,VMM00048808,25.0,15.0,20.0,0.0,2017,2,Spring,False,False,False
20528,2017-02-19,VMM00048808,28.4,12.8,20.6,0.0,2017,2,Spring,False,False,False
20529,2017-02-20,VMM00048808,22.2,15.6,20.0,0.0,2017,2,Spring,False,False,False
20530,2017-02-21,VMM00048808,26.6,20.0,23.3,0.0,2017,2,Spring,False,False,False
20532,2017-02-23,VMM00048808,18.3,12.9,15.6,0.0,2017,2,Spring,False,False,False
20534,2017-02-25,VMM00048808,15.500000000000002,11.1,13.3,0.0,2017,2,Spring,False,False,False
20535,2017-02-26,VMM00048808,20.500000000000004,11.7,16.1,0.0,2017,2,Spring,False,False,False
20536,2017-02-27,VMM00048808,17.8,12.2,15.0,0.0,2017,2,Spring,False,False,False
20537,2017-02-28,VMM00048808,17.2,12.8,15.0,0.0,2017,2,Spring,False,False,False
20538,2017-03-01,VMM00048808,22.8,10.599999999999998,16.7,0.0,2017,3,Spring,False,False,False
20539,2017-03-02,VMM00048808,24.4,12.2,18.3,0.0,2017,3,Spring,False,False,False
20540,2017-03-03,VMM00048808,26.800000000000004,14.4,20.6,0.0,2017,3,Spring,False,False,False
20541,2017-03-04,VMM00048808,22.9,18.3,20.6,0.0,2017,3,Spring,False,False,False
20542,2017-03-05,VMM00048808,25.0,19.4,22.2,0.0,2017,3,Spring,False,False,False
20546,2017-03-09,VMM00048808,14.5,13.3,13.9,16.51,2017,3,Spring,False,False,False
20547,2017-03-10,VMM00048808,24.5,13.3,18.9,0.25,2017,3,Spring,False,False,False
20548,2017-03-11,VMM00048808,22.1,16.7,19.4,0.0,2017,3,Spring,False,False,False
20549,2017-03-12,VMM00048808,23.4,17.8,20.6,0.51,2017,3,Spring,False,False,False
20550,2017-03-13,VMM00048808,29.4,20.6,25.0,0.0,2017,3,Spring,False,False,False
20552,2017-03-15,VMM00048808,17.799999999999997,15.6,16.7,0.0,2017,3,Spring,False,False,False
20554,2017-03-17,VMM00048808,18.4,15.0,16.7,1.78,2017,3,Spring,False,False,False
20555,2017-03-18,VMM00048808,20.5,16.1,18.3,19.56,2017,3,Spring,False,False,False
20556,2017-03-19,VMM00048808,24.000000000000004,17.2,20.6,20.57,2017,3,Spring,False,False,False
20557,2017-03-20,VMM00048808,29.4,19.4,24.4,0.0,2017,3,Spring,False,False,False
20559,2017-03-22,VMM00048808,28.8,20.0,24.4,7.62,2017,3,Spring,False,False,False
20560,2017-03-23,VMM00048808,31.1,21.1,26.1,0.0,2017,3,Spring,False,False,False
20561,2017-03-24,VMM00048808,33.400000000000006,22.2,27.8,0.0,2017,3,Spring,False,False,False
20562,2017-03-26,VMM00048808,18.3,7.300000000000001,12.8,0.0,2017,3,Spring,False,False,False
20563,2017-03-27,VMM00048808,21.7,11.7,16.7,0.0,2017,3,Spring,False,False,False
20564,2017-03-28,VMM00048808,26.1,14.4,20.0,4.32,2017,3,Spring,False,False,False
20565,2017-03-29,VMM00048808,25.5,18.9,22.2,0.0,2017,3,Spring,False,False,False
20567,2017-04-01,VMM00048808,23.9,13.9,18.9,0.0,2017,4,Spring,False,False,False
20568,2017-04-02,VMM00048808,27.8,13.9,20.6,0.0,2017,4,Spring,False,False,False
20569,2017-04-03,VMM00048808,25.6,15.6,20.6,0.0,2017,4,Spring,False,False,False
20570,2017-04-04,VMM00048808,21.200000000000003,20.0,20.6,0.25,2017,4,Spring,False,False,False
20571,2017-04-05,VMM00048808,23.3,20.0,21.1,0.0,2017,4,Spring,False,False,False
20572,2017-04-06,VMM00048808,30.0,20.0,25.0,0.0,2017,4,Spring,False,False,False
20574,2017-04-10,VMM00048808,34.900000000000006,21.7,28.3,0.0,2017,4,Spring,False,False,False
20578,2017-04-14,VMM00048808,28.4,17.2,22.8,0.0,2017,4,Spring,False,False,False
20579,2017-04-15,VMM00048808,30.0,21.1,25.0,0.0,2017,4,Spring,False,False,False
20580,2017-04-16,VMM00048808,30.1,23.3,26.7,0.0,2017,4,Spring,False,False,False
20581,2017-04-17,VMM00048808,27.8,16.599999999999998,22.2,52.07,2017,4,Spring,False,False,False
20582,2017-04-18,VMM00048808,23.4,17.8,20.6,27.69,2017,4,Spring,False,False,False
20583,2017-04-19,VMM00048808,30.6,20.6,25.6,0.0,2017,4,Spring,False,False,False
20584,2017-04-20,VMM00048808,33.8,20.6,27.2,0.0,2017,4,Spring,False,False,False
20585,2017-04-21,VMM00048808,27.8,12.2,20.0,63.75,2017,4,Spring,False,False,False
20586,2017-04-22,VMM00048808,21.7,16.1,18.9,2.03,2017,4,Spring,False,False,False
20587,2017-04-23,VMM00048808,23.3,16.7,20.0,0.0,2017,4,Spring,False,False,False
20588,2017-04-24,VMM00048808,21.7,18.3,20.0,0.0,2017,4,Spring,False,False,False
20589,2017-04-25,VMM00048808,25.5,18.9,22.2,0.25,2017,4,Spring,False,False,False
20590,2017-04-26,VMM00048808,28.3,21.7,25.0,1.27,2017,4,Spring,False,False,False
20592,2017-04-28,VMM00048808,26.1,18.3,22.2,0.0,2017,4,Spring,False,False,False
20593,2017-04-29,VMM00048808,29.9,18.9,24.4,0.0,2017,4,Spring,False,False,False
20594,2017-04-30,VMM00048808,31.1,22.2,25.6,0.0,2017,4,Spring,False,False,False
20595,2017-05-01,VMM00048808,31.6,22.8,27.2,0.0,2017,5,Summer,False,False,False
20596,2017-05-02,VMM00048808,34.4,24.4,29.4,0.0,2017,5,Summer,False,False,False
20597,2017-05-03,VMM00048808,33.2,25.6,29.4,0.0,2017,5,Summer,False,False,False
20599,2017-05-05,VMM00048808,31.6,20.6,26.1,0.0,2017,5,Summer,False,False,False
20600,2017-05-06,VMM00048808,30.6,22.8,26.7,3.81,2017,5,Summer,False,False,False
20601,2017-05-07,VMM00048808,34.4,23.3,28.3,0.0,2017,5,Summer,False,False,False
20602,2017-05-08,VMM00048808,34.4,21.7,26.1,11.43,2017,5,Summer,False,False,False
20603,2017-05-09,VMM00048808,30.500000000000004,21.7,26.1,0.25,2017,5,Summer,False,False,False
20604,2017-05-10,VMM00048808,32.8,22.8,27.8,4.83,2017,5,Summer,False,False,False
20606,2017-05-12,VMM00048808,28.2,20.6,24.4,42.93,2017,5,Summer,False,False,False
20607,2017-05-13,VMM00048808,31.7,21.7,26.7,0.0,2017,5,Summer,False,False,False
20608,2017-05-14,VMM00048808,31.6,22.8,27.2,0.0,2017,5,Summer,False,False,False
20609,2017-05-15,VMM00048808,28.2,20.6,24.4,0.0,2017,5,Summer,False,False,False
20610,2017-05-16,VMM00048808,32.2,17.799999999999997,25.0,0.0,2017,5,Summer,False,False,True
20611,2017-05-17,VMM00048808,26.1,16.1,21.1,1.52,2017,5,Summer,True,False,True
20612,2017-05-18,VMM00048808,22.300000000000004,18.9,20.6,6.86,2017,5,Summer,True,True,False
20613,2017-05-19,VMM00048808,22.2,20.0,21.1,7.87,2017,5,Summer,True,True,False
20614,2017-05-20,VMM00048808,27.8,20.6,24.4,24.13,2017,5,Summer,False,False,False
20615,2017-05-21,VMM00048808,29.4,22.8,26.1,0.0,2017,5,Summer,False,False,False
20616,2017-05-22,VMM00048808,32.8,23.9,28.3,0.0,2017,5,Summer,False,False,False
20619,2017-05-25,VMM00048808,28.3,16.099999999999998,22.2,0.0,2017,5,Summer,True,False,True
20620,2017-05-26,VMM00048808,32.8,15.0,23.9,0.0,2017,5,Summer,False,False,True
20621,2017-05-27,VMM00048808,31.6,17.2,24.4,0.0,2017,5,Summer,False,False,True
20622,2017-05-28,VMM00048808,31.6,17.2,24.4,0.0,2017,5,Summer,False,False,True
20623,2017-05-29,VMM00048808,33.3,17.8,26.1,0.0,2017,5,Summer,False,False,True
20624,2017-05-30,VMM00048808,34.5,21.1,27.8,0.0,2017,5,Summer,False,False,False
20625,2017-05-31,VMM00048808,34.9,23.9,29.4,0.0,2017,5,Summer,False,False,False
20627,2017-06-02,VMM00048808,37.2,25.0,31.1,0.0,2017,6,Summer,False,False,False
20628,2017-06-03,VMM00048808,38.4,25.0,31.7,0.0,2017,6,Summer,True,False,False
20629,2017-06-04,VMM00048808,37.8,24.4,31.1,0.0,2017,6,Summer,False,False,False
20630,2017-06-05,VMM00048808,38.4,25.0,31.7,0.0,2017,6,Summer,True,False,False
20631,2017-06-06,VMM00048808,33.3,20.1,26.7,0.76,2017,6,Summer,False,False,False
20632,2017-06-07,VMM00048808,28.4,22.8,25.6,40.89,2017,6,Summer,False,False,False
20633,2017-06-08,VMM00048808,30.5,23.9,27.2,0.0,2017,6,Summer,False,False,False
