month,year,name,gas,main_sector,total_emissions
3,2024,Phat Diem,co2,Chất thải,2.12
3,2024,Phat Diem,co2,Công nghiệp,1827.05
3,2024,Phat Diem,co2,Giao thông,2295.38
3,2024,Phat Diem,co2,Nông nghiệp,4668.56
3,2024,Phat Diem,co2,Năng lượng,2327.22
3,2024,Phat Diem,co2,Đất đai,3.43
3,2024,Phat Diem,co2e_20yr,Chất thải,2076.13
3,2024,Phat Diem,co2e_20yr,Công nghiệp,2439.1
3,2024,Phat Diem,co2e_20yr,Giao thông,2322.91
3,2024,Phat Diem,co2e_20yr,Nông nghiệp,15869.07
3,2024,Phat Diem,co2e_20yr,Năng lượng,3368.14
3,2024,Phat Diem,co2e_20yr,Đất đai,3.43
3,2024,Phat Diem,n2o,Chất thải,57.8
3,2024,Phat Diem,n2o,Công nghiệp,9.9
3,2024,Phat Diem,n2o,Giao thông,19.18
3,2024,Phat Diem,n2o,Nông nghiệp,433.84
3,2024,Phat Diem,n2o,Năng lượng,59.08
3,2024,Phat Diem,n2o,Đất đai,0.0
3,2024,Phù Yên,ch4,Chất thải,70.83
3,2024,Phù Yên,ch4,Công nghiệp,0.2
3,2024,Phù Yên,ch4,Giao thông,1.48
3,2024,Phù Yên,ch4,Nông nghiệp,2242.27
3,2024,Phù Yên,ch4,Năng lượng,190.69
3,2024,Phù Yên,ch4,Đất đai,0.0
3,2024,Phù Yên,co2,Chất thải,0.08
3,2024,Phù Yên,co2,Công nghiệp,27.13
3,2024,Phù Yên,co2,Giao thông,424.75
3,2024,Phù Yên,co2,Nông nghiệp,79.44
3,2024,Phù Yên,co2,Năng lượng,752.98
3,2024,Phù Yên,co2,Đất đai,0.1
3,2024,Phù Yên,co2e_20yr,Chất thải,73.65
3,2024,Phù Yên,co2e_20yr,Công nghiệp,36.22
3,2024,Phù Yên,co2e_20yr,Giao thông,429.78
3,2024,Phù Yên,co2e_20yr,Nông nghiệp,2389.74
3,2024,Phù Yên,co2e_20yr,Năng lượng,977.86
3,2024,Phù Yên,co2e_20yr,Đất đai,0.1
3,2024,Phù Yên,n2o,Chất thải,2.05
3,2024,Phù Yên,n2o,Công nghiệp,0.15
3,2024,Phù Yên,n2o,Giao thông,3.52
3,2024,Phù Yên,n2o,Nông nghiệp,34.41
3,2024,Phù Yên,n2o,Năng lượng,31.33
3,2024,Phù Yên,n2o,Đất đai,0.0
3,2024,Phúc Thọ,ch4,Chất thải,10470.55
3,2024,Phúc Thọ,ch4,Công nghiệp,77.58
3,2024,Phúc Thọ,ch4,Giao thông,42.68
3,2024,Phúc Thọ,ch4,Nông nghiệp,14921.85
3,2024,Phúc Thọ,ch4,Năng lượng,3998.31
3,2024,Phúc Thọ,ch4,Đất đai,0.0
3,2024,Phúc Thọ,co2,Chất thải,11.11
3,2024,Phúc Thọ,co2,Công nghiệp,8783.92
3,2024,Phúc Thọ,co2,Giao thông,12339.98
3,2024,Phúc Thọ,co2,Nông nghiệp,6481.19
3,2024,Phúc Thọ,co2,Năng lượng,9072.1
3,2024,Phúc Thọ,co2,Đất đai,1639.79
3,2024,Phúc Thọ,co2e_20yr,Chất thải,10886.63
3,2024,Phúc Thọ,co2e_20yr,Công nghiệp,11568.25
3,2024,Phúc Thọ,co2e_20yr,Giao thông,12487.17
3,2024,Phúc Thọ,co2e_20yr,Nông nghiệp,23039.77
3,2024,Phúc Thọ,co2e_20yr,Năng lượng,13341.66
3,2024,Phúc Thọ,co2e_20yr,Đất đai,1639.79
3,2024,Phúc Thọ,n2o,Chất thải,303.1
3,2024,Phúc Thọ,n2o,Công nghiệp,58.33
3,2024,Phúc Thọ,n2o,Giao thông,102.64
3,2024,Phúc Thọ,n2o,Nông nghiệp,1413.09
3,2024,Phúc Thọ,n2o,Năng lượng,209.37
3,2024,Phúc Thọ,n2o,Đất đai,0.0
3,2024,Phủ Lý,ch4,Chất thải,7140.69
3,2024,Phủ Lý,ch4,Công nghiệp,105.55
3,2024,Phủ Lý,ch4,Giao thông,39.94
3,2024,Phủ Lý,ch4,Nông nghiệp,17050.89
3,2024,Phủ Lý,ch4,Năng lượng,4367.46
3,2024,Phủ Lý,ch4,Đất đai,0.0
3,2024,Phủ Lý,co2,Chất thải,7.58
3,2024,Phủ Lý,co2,Công nghiệp,121833.4
3,2024,Phủ Lý,co2,Giao thông,11452.2
3,2024,Phủ Lý,co2,Nông nghiệp,13488.62
3,2024,Phủ Lý,co2,Năng lượng,9326.32
3,2024,Phủ Lý,co2,Đất đai,1206.06
3,2024,Phủ Lý,co2e_20yr,Chất thải,7424.45
3,2024,Phủ Lý,co2e_20yr,Công nghiệp,125189.62
3,2024,Phủ Lý,co2e_20yr,Giao thông,11590.56
3,2024,Phủ Lý,co2e_20yr,Nông nghiệp,31741.02
3,2024,Phủ Lý,co2e_20yr,Năng lượng,13960.33
3,2024,Phủ Lý,co2e_20yr,Đất đai,1206.06
3,2024,Phủ Lý,n2o,Chất thải,206.71
3,2024,Phủ Lý,n2o,Công nghiệp,80.89
3,2024,Phủ Lý,n2o,Giao thông,96.35
3,2024,Phủ Lý,n2o,Nông nghiệp,945.81
3,2024,Phủ Lý,n2o,Năng lượng,198.76
3,2024,Phủ Lý,n2o,Đất đai,0.0
3,2024,Sông Mã,ch4,Chất thải,15.2
3,2024,Sông Mã,ch4,Công nghiệp,0.13
3,2024,Sông Mã,ch4,Giao thông,0.84
3,2024,Sông Mã,ch4,Nông nghiệp,42.33
3,2024,Sông Mã,ch4,Năng lượng,67.54
3,2024,Sông Mã,ch4,Đất đai,0.0
3,2024,Sông Mã,co2,Chất thải,0.02
3,2024,Sông Mã,co2,Công nghiệp,17.31
3,2024,Sông Mã,co2,Giao thông,242.42
3,2024,Sông Mã,co2,Nông nghiệp,7.6
3,2024,Sông Mã,co2,Năng lượng,317.8
3,2024,Sông Mã,co2,Đất đai,59.3
3,2024,Sông Mã,co2e_20yr,Chất thải,15.8
3,2024,Sông Mã,co2e_20yr,Công nghiệp,23.11
3,2024,Sông Mã,co2e_20yr,Giao thông,245.27
3,2024,Sông Mã,co2e_20yr,Nông nghiệp,59.63
3,2024,Sông Mã,co2e_20yr,Năng lượng,403.89
3,2024,Sông Mã,co2e_20yr,Đất đai,59.3
3,2024,Sông Mã,n2o,Chất thải,0.44
3,2024,Sông Mã,n2o,Công nghiệp,0.09
3,2024,Sông Mã,n2o,Giao thông,1.99
3,2024,Sông Mã,n2o,Nông nghiệp,9.06
3,2024,Sông Mã,n2o,Năng lượng,17.53
3,2024,Sông Mã,n2o,Đất đai,0.0
3,2024,Sơn La,ch4,Chất thải,212.86
3,2024,Sơn La,ch4,Công nghiệp,4.01
3,2024,Sơn La,ch4,Giao thông,2.16
3,2024,Sơn La,ch4,Nông nghiệp,78.37
3,2024,Sơn La,ch4,Năng lượng,401.55
3,2024,Sơn La,ch4,Đất đai,0.0
3,2024,Sơn La,co2,Chất thải,0.23
3,2024,Sơn La,co2,Công nghiệp,533.87
3,2024,Sơn La,co2,Giao thông,624.53
3,2024,Sơn La,co2,Nông nghiệp,25.43
3,2024,Sơn La,co2,Năng lượng,1242.17
3,2024,Sơn La,co2,Đất đai,331.12
3,2024,Sơn La,co2e_20yr,Chất thải,221.32
3,2024,Sơn La,co2e_20yr,Công nghiệp,712.71
3,2024,Sơn La,co2e_20yr,Giao thông,632.02
3,2024,Sơn La,co2e_20yr,Nông nghiệp,137.64
3,2024,Sơn La,co2e_20yr,Năng lượng,1696.86
3,2024,Sơn La,co2e_20yr,Đất đai,331.12
3,2024,Sơn La,n2o,Chất thải,6.16
3,2024,Sơn La,n2o,Công nghiệp,2.89
3,2024,Sơn La,n2o,Giao thông,5.22
3,2024,Sơn La,n2o,Nông nghiệp,32.7
3,2024,Sơn La,n2o,Năng lượng,47.01
3,2024,Sơn La,n2o,Đất đai,0.0
3,2024,Thái Nguyên,ch4,Chất thải,7357.91
3,2024,Thái Nguyên,ch4,Công nghiệp,137.37
3,2024,Thái Nguyên,ch4,Giao thông,53.04
3,2024,Thái Nguyên,ch4,Nông nghiệp,7091.6
3,2024,Thái Nguyên,ch4,Năng lượng,7075.2
3,2024,Thái Nguyên,ch4,Đất đai,0.0
3,2024,Thái Nguyên,co2,Chất thải,7.81
3,2024,Thái Nguyên,co2,Công nghiệp,32914.88
3,2024,Thái Nguyên,co2,Giao thông,15181.65
3,2024,Thái Nguyên,co2,Nông nghiệp,5262.44
3,2024,Thái Nguyên,co2,Năng lượng,51284.93
3,2024,Thái Nguyên,co2,Đất đai,835.04
3,2024,Thái Nguyên,co2e_20yr,Chất thải,7650.3
3,2024,Thái Nguyên,co2e_20yr,Công nghiệp,36339.2
3,2024,Thái Nguyên,co2e_20yr,Giao thông,15364.44
3,2024,Thái Nguyên,co2e_20yr,Nông nghiệp,13110.22
3,2024,Thái Nguyên,co2e_20yr,Năng lượng,58697.97
3,2024,Thái Nguyên,co2e_20yr,Đất đai,835.04
3,2024,Thái Nguyên,n2o,Chất thải,348.74
3,2024,Thái Nguyên,n2o,Công nghiệp,108.62
3,2024,Thái Nguyên,n2o,Giao thông,127.49
3,2024,Thái Nguyên,n2o,Nông nghiệp,649.83
3,2024,Thái Nguyên,n2o,Năng lượng,229.44
3,2024,Thái Nguyên,n2o,Đất đai,0.0
3,2024,Tuyên Quang,ch4,Chất thải,2712.24
3,2024,Tuyên Quang,ch4,Công nghiệp,15.49
3,2024,Tuyên Quang,ch4,Giao thông,13.33
3,2024,Tuyên Quang,ch4,Nông nghiệp,4181.01
3,2024,Tuyên Quang,ch4,Năng lượng,1107.07
3,2024,Tuyên Quang,ch4,Đất đai,0.0
3,2024,Tuyên Quang,co2,Chất thải,2.88
3,2024,Tuyên Quang,co2,Công nghiệp,22853.0
3,2024,Tuyên Quang,co2,Giao thông,3884.26
3,2024,Tuyên Quang,co2,Nông nghiệp,711.08
3,2024,Tuyên Quang,co2,Năng lượng,2994.14
3,2024,Tuyên Quang,co2,Đất đai,980.49
3,2024,Tuyên Quang,co2e_20yr,Chất thải,2820.02
3,2024,Tuyên Quang,co2e_20yr,Công nghiệp,23543.67
3,2024,Tuyên Quang,co2e_20yr,Giao thông,3930.09
3,2024,Tuyên Quang,co2e_20yr,Nông nghiệp,5139.75
3,2024,Tuyên Quang,co2e_20yr,Năng lượng,4223.77
3,2024,Tuyên Quang,co2e_20yr,Đất đai,980.49
3,2024,Tuyên Quang,n2o,Chất thải,78.51
3,2024,Tuyên Quang,n2o,Công nghiệp,11.17
3,2024,Tuyên Quang,n2o,Giao thông,31.99
3,2024,Tuyên Quang,n2o,Nông nghiệp,184.98
3,2024,Tuyên Quang,n2o,Năng lượng,105.47
3,2024,Tuyên Quang,n2o,Đất đai,0.0
3,2024,Uông Bí,ch4,Chất thải,1295.69
3,2024,Uông Bí,ch4,Công nghiệp,26.94
3,2024,Uông Bí,ch4,Giao thông,2.27
3,2024,Uông Bí,ch4,Nông nghiệp,1853.78
3,2024,Uông Bí,ch4,Năng lượng,54733.56
3,2024,Uông Bí,ch4,Đất đai,0.0
3,2024,Uông Bí,co2,Chất thải,1.37
3,2024,Uông Bí,co2,Công nghiệp,18513.44
3,2024,Uông Bí,co2,Giao thông,642.52
3,2024,Uông Bí,co2,Nông nghiệp,806.88
3,2024,Uông Bí,co2,Năng lượng,262981.42
3,2024,Uông Bí,co2,Đất đai,512.41
3,2024,Uông Bí,co2e_20yr,Chất thải,1347.18
3,2024,Uông Bí,co2e_20yr,Công nghiệp,19714.76
3,2024,Uông Bí,co2e_20yr,Giao thông,651.26
3,2024,Uông Bí,co2e_20yr,Nông nghiệp,2877.2
3,2024,Uông Bí,co2e_20yr,Năng lượng,318608.5
3,2024,Uông Bí,co2e_20yr,Đất đai,512.41
3,2024,Uông Bí,n2o,Chất thải,37.51
3,2024,Uông Bí,n2o,Công nghiệp,19.42
3,2024,Uông Bí,n2o,Giao thông,5.9
3,2024,Uông Bí,n2o,Nông nghiệp,188.88
3,2024,Uông Bí,n2o,Năng lượng,71.68
3,2024,Uông Bí,n2o,Đất đai,0.0
3,2024,Yên Bái,ch4,Chất thải,1950.24
3,2024,Yên Bái,ch4,Công nghiệp,18.94
3,2024,Yên Bái,ch4,Giao thông,9.16
3,2024,Yên Bái,ch4,Nông nghiệp,637.84
3,2024,Yên Bái,ch4,Năng lượng,1322.05
3,2024,Yên Bái,ch4,Đất đai,0.0
3,2024,Yên Bái,co2,Chất thải,2.07
3,2024,Yên Bái,co2,Công nghiệp,2521.37
3,2024,Yên Bái,co2,Giao thông,2690.14
3,2024,Yên Bái,co2,Nông nghiệp,274.07
3,2024,Yên Bái,co2,Năng lượng,3650.1
3,2024,Yên Bái,co2,Đất đai,1171.62
3,2024,Yên Bái,co2e_20yr,Chất thải,2027.73
3,2024,Yên Bái,co2e_20yr,Công nghiệp,3366.01
3,2024,Yên Bái,co2e_20yr,Giao thông,2721.95
3,2024,Yên Bái,co2e_20yr,Nông nghiệp,1022.35
3,2024,Yên Bái,co2e_20yr,Năng lượng,5130.11
3,2024,Yên Bái,co2e_20yr,Đất đai,1171.62
3,2024,Yên Bái,n2o,Chất thải,56.46
3,2024,Yên Bái,n2o,Công nghiệp,13.66
3,2024,Yên Bái,n2o,Giao thông,22.13
3,2024,Yên Bái,n2o,Nông nghiệp,100.94
3,2024,Yên Bái,n2o,Năng lượng,137.55
3,2024,Yên Bái,n2o,Đất đai,0.0
3,2024,Đại Nghĩa,ch4,Chất thải,5654.09
3,2024,Đại Nghĩa,ch4,Công nghiệp,57.3
3,2024,Đại Nghĩa,ch4,Giao thông,16.84
3,2024,Đại Nghĩa,ch4,Nông nghiệp,14796.83
3,2024,Đại Nghĩa,ch4,Năng lượng,1758.58
3,2024,Đại Nghĩa,ch4,Đất đai,0.0
3,2024,Đại Nghĩa,co2,Chất thải,6.0
3,2024,Đại Nghĩa,co2,Công nghiệp,4539.69
3,2024,Đại Nghĩa,co2,Giao thông,4819.69
3,2024,Đại Nghĩa,co2,Nông nghiệp,9923.24
3,2024,Đại Nghĩa,co2,Năng lượng,4273.73
3,2024,Đại Nghĩa,co2,Đất đai,92.63
3,2024,Đại Nghĩa,co2e_20yr,Chất thải,5878.77
3,2024,Đại Nghĩa,co2e_20yr,Công nghiệp,5744.01
3,2024,Đại Nghĩa,co2e_20yr,Giao thông,4877.79
3,2024,Đại Nghĩa,co2e_20yr,Nông nghiệp,25779.97
3,2024,Đại Nghĩa,co2e_20yr,Năng lượng,6176.13
3,2024,Đại Nghĩa,co2e_20yr,Đất đai,92.63
3,2024,Đại Nghĩa,n2o,Chất thải,163.67
3,2024,Đại Nghĩa,n2o,Công nghiệp,46.1
3,2024,Đại Nghĩa,n2o,Giao thông,40.51
3,2024,Đại Nghĩa,n2o,Nông nghiệp,838.3
3,2024,Đại Nghĩa,n2o,Năng lượng,116.65
3,2024,Đại Nghĩa,n2o,Đất đai,0.0
4,2021,Chũ,ch4,Chất thải,88.34
4,2021,Chũ,ch4,Công nghiệp,1.08
4,2021,Chũ,ch4,Giao thông,10.21
4,2021,Chũ,ch4,Nông nghiệp,246.78
4,2021,Chũ,ch4,Năng lượng,120.05
4,2021,Chũ,ch4,Đất đai,0.0
4,2021,Chũ,co2,Chất thải,0.09
4,2021,Chũ,co2,Công nghiệp,134.84
4,2021,Chũ,co2,Giao thông,661.32
4,2021,Chũ,co2,Nông nghiệp,76.57
4,2021,Chũ,co2,Năng lượng,358.38
4,2021,Chũ,co2,Đất đai,74.3
4,2021,Chũ,co2e_20yr,Chất thải,91.8
4,2021,Chũ,co2e_20yr,Công nghiệp,181.49
4,2021,Chũ,co2e_20yr,Giao thông,677.29
4,2021,Chũ,co2e_20yr,Nông nghiệp,369.71
4,2021,Chũ,co2e_20yr,Năng lượng,494.36
4,2021,Chũ,co2e_20yr,Đất đai,74.3
4,2021,Chũ,n2o,Chất thải,2.51
4,2021,Chũ,n2o,Công nghiệp,0.79
4,2021,Chũ,n2o,Giao thông,5.59
4,2021,Chũ,n2o,Nông nghiệp,42.67
4,2021,Chũ,n2o,Năng lượng,14.09
4,2021,Chũ,n2o,Đất đai,0.0
4,2021,Dien Bien Phu,ch4,Chất thải,878.23
4,2021,Dien Bien Phu,ch4,Công nghiệp,20.32
4,2021,Dien Bien Phu,ch4,Giao thông,37.17
4,2021,Dien Bien Phu,ch4,Nông nghiệp,13340.23
4,2021,Dien Bien Phu,ch4,Năng lượng,1111.78
4,2021,Dien Bien Phu,ch4,Đất đai,0.0
4,2021,Dien Bien Phu,co2,Chất thải,0.94
4,2021,Dien Bien Phu,co2,Công nghiệp,2545.05
4,2021,Dien Bien Phu,co2,Giao thông,2535.95
4,2021,Dien Bien Phu,co2,Nông nghiệp,109.13
4,2021,Dien Bien Phu,co2,Năng lượng,2374.19
4,2021,Dien Bien Phu,co2,Đất đai,155.69
4,2021,Dien Bien Phu,co2e_20yr,Chất thải,912.68
4,2021,Dien Bien Phu,co2e_20yr,Công nghiệp,3425.5
4,2021,Dien Bien Phu,co2e_20yr,Giao thông,2595.65
4,2021,Dien Bien Phu,co2e_20yr,Nông nghiệp,13828.88
4,2021,Dien Bien Phu,co2e_20yr,Năng lượng,3580.69
4,2021,Dien Bien Phu,co2e_20yr,Đất đai,155.69
4,2021,Dien Bien Phu,n2o,Chất thải,24.96
4,2021,Dien Bien Phu,n2o,Công nghiệp,14.9
4,2021,Dien Bien Phu,n2o,Giao thông,21.52
4,2021,Dien Bien Phu,n2o,Nông nghiệp,179.49
4,2021,Dien Bien Phu,n2o,Năng lượng,77.36
4,2021,Dien Bien Phu,n2o,Đất đai,0.0
4,2021,Ha Long,ch4,Chất thải,4903.8
4,2021,Ha Long,ch4,Công nghiệp,159.2
4,2021,Ha Long,ch4,Giao thông,416.7
4,2021,Ha Long,ch4,Nông nghiệp,1110.31
4,2021,Ha Long,ch4,Năng lượng,1105035.22
4,2021,Ha Long,ch4,Đất đai,0.0
4,2021,Ha Long,co2,Chất thải,5.26
4,2021,Ha Long,co2,Công nghiệp,63624.2
4,2021,Ha Long,co2,Giao thông,30914.5
4,2021,Ha Long,co2,Nông nghiệp,2563.3
4,2021,Ha Long,co2,Năng lượng,292021.06
4,2021,Ha Long,co2,Đất đai,0.0
4,2021,Ha Long,co2e_20yr,Chất thải,5096.17
4,2021,Ha Long,co2e_20yr,Công nghiệp,70520.68
4,2021,Ha Long,co2e_20yr,Giao thông,31755.7
4,2021,Ha Long,co2e_20yr,Nông nghiệp,4127.29
4,2021,Ha Long,co2e_20yr,Năng lượng,1413924.0
4,2021,Ha Long,co2e_20yr,Đất đai,0.0
4,2021,Ha Long,n2o,Chất thải,139.4
4,2021,Ha Long,n2o,Công nghiệp,116.74
4,2021,Ha Long,n2o,Giao thông,414.92
4,2021,Ha Long,n2o,Nông nghiệp,437.87
4,2021,Ha Long,n2o,Năng lượng,286.85
4,2021,Ha Long,n2o,Đất đai,0.0
4,2021,Haiphong,ch4,Chất thải,53263.41
4,2021,Haiphong,ch4,Công nghiệp,774.39
4,2021,Haiphong,ch4,Giao thông,1828.87
4,2021,Haiphong,ch4,Nông nghiệp,56792.61
4,2021,Haiphong,ch4,Năng lượng,27458.62
4,2021,Haiphong,ch4,Đất đai,0.0
4,2021,Haiphong,co2,Chất thải,57.13
4,2021,Haiphong,co2,Công nghiệp,98849.81
4,2021,Haiphong,co2,Giao thông,140239.6
4,2021,Haiphong,co2,Nông nghiệp,30539.0
4,2021,Haiphong,co2,Năng lượng,500053.41
4,2021,Haiphong,co2,Đất đai,80.27
4,2021,Haiphong,co2e_20yr,Chất thải,55352.81
4,2021,Haiphong,co2e_20yr,Công nghiệp,123508.02
4,2021,Haiphong,co2e_20yr,Giao thông,143986.03
4,2021,Haiphong,co2e_20yr,Nông nghiệp,92157.95
4,2021,Haiphong,co2e_20yr,Năng lượng,528815.1
4,2021,Haiphong,co2e_20yr,Đất đai,80.27
4,2021,Haiphong,n2o,Chất thải,1514.07
4,2021,Haiphong,n2o,Công nghiệp,598.23
4,2021,Haiphong,n2o,Giao thông,1878.44
4,2021,Haiphong,n2o,Nông nghiệp,3975.12
4,2021,Haiphong,n2o,Năng lượng,872.41
4,2021,Haiphong,n2o,Đất đai,0.0
4,2021,Hanoi,ch4,Chất thải,328886.39
4,2021,Hanoi,ch4,Công nghiệp,3265.24
4,2021,Hanoi,ch4,Giao thông,2919.09
4,2021,Hanoi,ch4,Nông nghiệp,416190.65
4,2021,Hanoi,ch4,Năng lượng,315673.19
4,2021,Hanoi,ch4,Đất đai,0.0
4,2021,Hanoi,co2,Chất thải,352.75
4,2021,Hanoi,co2,Công nghiệp,361351.84
4,2021,Hanoi,co2,Giao thông,300198.45
4,2021,Hanoi,co2,Nông nghiệp,290039.94
4,2021,Hanoi,co2,Năng lượng,222582.86
4,2021,Hanoi,co2,Đất đai,2430.53
4,2021,Hanoi,co2e_20yr,Chất thải,341787.83
4,2021,Hanoi,co2e_20yr,Công nghiệp,465344.52
4,2021,Hanoi,co2e_20yr,Giao thông,305675.42
4,2021,Hanoi,co2e_20yr,Nông nghiệp,732220.16
4,2021,Hanoi,co2e_20yr,Năng lượng,547357.8
4,2021,Hanoi,co2e_20yr,Đất đai,2430.53
4,2021,Hanoi,n2o,Chất thải,9348.93
4,2021,Hanoi,n2o,Công nghiệp,2522.38
4,2021,Hanoi,n2o,Giao thông,2461.08
4,2021,Hanoi,n2o,Nông nghiệp,19749.92
4,2021,Hanoi,n2o,Năng lượng,4287.42
4,2021,Hanoi,n2o,Đất đai,0.0
4,2021,Hòa Bình,ch4,Chất thải,791.99
4,2021,Hòa Bình,ch4,Công nghiệp,39.53
4,2021,Hòa Bình,ch4,Giao thông,28.9
4,2021,Hòa Bình,ch4,Nông nghiệp,1866.37
4,2021,Hòa Bình,ch4,Năng lượng,1237.54
4,2021,Hòa Bình,ch4,Đất đai,3969.21
4,2021,Hòa Bình,co2,Chất thải,0.85
4,2021,Hòa Bình,co2,Công nghiệp,3598.55
4,2021,Hòa Bình,co2,Giao thông,1898.16
4,2021,Hòa Bình,co2,Nông nghiệp,595.95
4,2021,Hòa Bình,co2,Năng lượng,2400.27
4,2021,Hòa Bình,co2,Đất đai,703.5
4,2021,Hòa Bình,co2e_20yr,Chất thải,823.05
4,2021,Hòa Bình,co2e_20yr,Công nghiệp,4676.03
4,2021,Hòa Bình,co2e_20yr,Giao thông,1944.27
4,2021,Hòa Bình,co2e_20yr,Nông nghiệp,2587.68
4,2021,Hòa Bình,co2e_20yr,Năng lượng,3723.43
4,2021,Hòa Bình,co2e_20yr,Đất đai,4732.25
4,2021,Hòa Bình,n2o,Chất thải,22.51
4,2021,Hòa Bình,n2o,Công nghiệp,31.16
4,2021,Hòa Bình,n2o,Giao thông,16.23
4,2021,Hòa Bình,n2o,Nông nghiệp,97.49
4,2021,Hòa Bình,n2o,Năng lượng,66.24
4,2021,Hòa Bình,n2o,Đất đai,0.0
4,2021,Hưng Yên,ch4,Chất thải,4741.07
4,2021,Hưng Yên,ch4,Công nghiệp,82.13
4,2021,Hưng Yên,ch4,Giao thông,34.87
4,2021,Hưng Yên,ch4,Nông nghiệp,6431.59
4,2021,Hưng Yên,ch4,Năng lượng,1869.12
4,2021,Hưng Yên,ch4,Đất đai,0.0
4,2021,Hưng Yên,co2,Chất thải,5.09
4,2021,Hưng Yên,co2,Công nghiệp,6230.74
4,2021,Hưng Yên,co2,Giao thông,2302.16
4,2021,Hưng Yên,co2,Nông nghiệp,8637.58
4,2021,Hưng Yên,co2,Năng lượng,3344.45
4,2021,Hưng Yên,co2,Đất đai,20.22
4,2021,Hưng Yên,co2e_20yr,Chất thải,4927.06
4,2021,Hưng Yên,co2e_20yr,Công nghiệp,7883.99
4,2021,Hưng Yên,co2e_20yr,Giao thông,2358.09
4,2021,Hưng Yên,co2e_20yr,Nông nghiệp,15580.02
4,2021,Hưng Yên,co2e_20yr,Năng lượng,5307.04
4,2021,Hưng Yên,co2e_20yr,Đất đai,20.22
4,2021,Hưng Yên,n2o,Chất thải,134.77
4,2021,Hưng Yên,n2o,Công nghiệp,66.73
4,2021,Hưng Yên,n2o,Giao thông,19.72
4,2021,Hưng Yên,n2o,Nông nghiệp,414.51
4,2021,Hưng Yên,n2o,Năng lượng,64.22
4,2021,Hưng Yên,n2o,Đất đai,0.0
4,2021,Hải Dương,ch4,Chất thải,13641.48
4,2021,Hải Dương,ch4,Công nghiệp,251.7
4,2021,Hải Dương,ch4,Giao thông,125.79
4,2021,Hải Dương,ch4,Nông nghiệp,18817.26
4,2021,Hải Dương,ch4,Năng lượng,5831.5
4,2021,Hải Dương,ch4,Đất đai,0.0
4,2021,Hải Dương,co2,Chất thải,14.63
4,2021,Hải Dương,co2,Công nghiệp,19357.63
4,2021,Hải Dương,co2,Giao thông,8294.12
4,2021,Hải Dương,co2,Nông nghiệp,5188.99
4,2021,Hải Dương,co2,Năng lượng,10403.62
4,2021,Hải Dương,co2,Đất đai,42.32
4,2021,Hải Dương,co2e_20yr,Chất thải,14176.61
4,2021,Hải Dương,co2e_20yr,Công nghiệp,24547.58
4,2021,Hải Dương,co2e_20yr,Giao thông,8495.15
4,2021,Hải Dương,co2e_20yr,Nông nghiệp,25169.31
4,2021,Hải Dương,co2e_20yr,Năng lượng,16528.74
4,2021,Hải Dương,co2e_20yr,Đất đai,42.32
4,2021,Hải Dương,n2o,Chất thải,387.77
4,2021,Hải Dương,n2o,Công nghiệp,204.1
4,2021,Hải Dương,n2o,Giao thông,70.79
4,2021,Hải Dương,n2o,Nông nghiệp,880.87
4,2021,Hải Dương,n2o,Năng lượng,202.32
4,2021,Hải Dương,n2o,Đất đai,0.0
4,2021,Lào Cai,ch4,Chất thải,543.58
4,2021,Lào Cai,ch4,Công nghiệp,13.37
4,2021,Lào Cai,ch4,Giao thông,26.92
4,2021,Lào Cai,ch4,Nông nghiệp,671.79
4,2021,Lào Cai,ch4,Năng lượng,1034.87
4,2021,Lào Cai,ch4,Đất đai,0.0
4,2021,Lào Cai,co2,Chất thải,0.58
4,2021,Lào Cai,co2,Công nghiệp,1674.03
4,2021,Lào Cai,co2,Giao thông,1819.46
4,2021,Lào Cai,co2,Nông nghiệp,556.05
4,2021,Lào Cai,co2,Năng lượng,2424.32
4,2021,Lào Cai,co2,Đất đai,432.08
4,2021,Lào Cai,co2e_20yr,Chất thải,564.91
4,2021,Lào Cai,co2e_20yr,Công nghiệp,2253.15
4,2021,Lào Cai,co2e_20yr,Giao thông,1862.29
4,2021,Lào Cai,co2e_20yr,Nông nghiệp,1318.06
4,2021,Lào Cai,co2e_20yr,Năng lượng,3536.74
4,2021,Lào Cai,co2e_20yr,Đất đai,432.08
4,2021,Lào Cai,n2o,Chất thải,15.45
4,2021,Lào Cai,n2o,Công nghiệp,9.8
4,2021,Lào Cai,n2o,Giao thông,15.21
4,2021,Lào Cai,n2o,Nông nghiệp,80.25
4,2021,Lào Cai,n2o,Năng lượng,61.58
4,2021,Lào Cai,n2o,Đất đai,0.0
4,2021,Lạng Sơn,ch4,Chất thải,977.03
4,2021,Lạng Sơn,ch4,Công nghiệp,16.65
4,2021,Lạng Sơn,ch4,Giao thông,26.94
4,2021,Lạng Sơn,ch4,Nông nghiệp,1707.3
4,2021,Lạng Sơn,ch4,Năng lượng,951.94
4,2021,Lạng Sơn,ch4,Đất đai,0.0
4,2021,Lạng Sơn,co2,Chất thải,1.05
4,2021,Lạng Sơn,co2,Công nghiệp,2084.75
4,2021,Lạng Sơn,co2,Giao thông,1726.14
4,2021,Lạng Sơn,co2,Nông nghiệp,171.07
4,2021,Lạng Sơn,co2,Năng lượng,1937.38
4,2021,Lạng Sơn,co2,Đất đai,0.02
4,2021,Lạng Sơn,co2e_20yr,Chất thải,1015.36
